Date,ACES.JK,ADRO.JK,AKRA.JK,ANTM.JK,ASII.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BMRI.JK,BSDE.JK,BTPS.JK,CPIN.JK,CTRA.JK,ERAA.JK,EXCL.JK,GGRM.JK,HMSP.JK,ICBP.JK,INCO.JK,INDF.JK,INKP.JK,INTP.JK,ITMG.JK,JPFA.JK,JSMR.JK,KLBF.JK,MDKA.JK,MEDC.JK,MIKA.JK,MNCN.JK,PGAS.JK,PTBA.JK,PTPP.JK,PWON.JK,SMGR.JK,SMRA.JK,TBIG.JK,TKIM.JK,TLKM.JK,TOWR.JK,TPIA.JK,UNTR.JK,UNVR.JK,WIKA.JK
2017-09-21,1125.0,1860.0,7000.0,,7825.0,19050.0,7375.0,3005.0,3210.0,6600.0,1800.0,,2710.0,1165.0,160.0,3800.0,68950.0,,8850.0,2790.0,8725.0,4240.0,19250.0,19725.0,1165.0,5850.0,1735.0,445.0613098144531,681.9048461914062,2230.0,1330.0,1625.0,2085.0,2620.0,650.0,10100.0,1085.0,1315.0,2240.0,,872.0,4655.0,31975.0,10200.0,1905.0
2017-09-22,1160.0,1815.0,7150.0,675.0,7775.0,19875.0,7475.0,3135.0,3260.0,6600.0,1765.0,,2680.0,1155.0,163.0,3850.0,68000.0,3880.0,8875.0,2600.0,8525.0,4300.0,18775.0,19750.0,1160.0,5750.0,1740.0,441.2245788574219,700.9524536132812,2240.0,1335.0,1610.0,2055.0,2570.0,635.0,10000.0,1070.0,1350.0,2220.0,4640.0,872.0,4700.0,30675.0,10000.0,1880.0
2017-09-25,1145.0,1755.0,7075.0,650.0,7800.0,19675.0,7500.0,3135.0,3270.0,6575.0,1780.0,,2720.0,1155.0,162.0,3780.0,67150.0,3910.0,8900.0,2650.0,8625.0,3990.0,18800.0,19500.0,1160.0,5700.0,1705.0,,670.4762573242188,2080.0,1355.0,1580.0,1995.0,2510.0,645.0,9950.0,1060.0,1315.0,2050.0,4650.0,876.0,4775.0,30275.0,9940.0,1845.0
2017-09-26,1220.0,1710.0,6975.0,645.0,7800.0,19650.0,7400.0,3110.0,3230.0,6550.0,1780.0,,2800.0,1150.0,162.0,3780.0,65675.0,3850.0,8800.0,2640.0,8525.0,3760.0,19375.0,18750.0,1290.0,5700.0,1680.0,,647.619140625,2010.0,1340.0,1520.0,1980.0,2480.0,630.0,9900.0,1065.0,1300.0,2120.0,4690.0,878.0,4770.0,31000.0,9870.0,1820.0
2017-09-27,1185.0,1670.0,7125.0,625.0,7825.0,19750.0,7275.0,3050.0,3180.0,6600.0,1770.0,,2790.0,1160.0,164.0,3770.0,65575.0,3910.0,8825.0,2600.0,8550.0,3960.0,19400.0,18725.0,1235.0,5625.0,1740.0,450.81640625,594.2857666015625,2020.0,1335.0,1490.0,1845.0,2380.0,630.0,9625.0,1065.0,1310.0,2250.0,4700.0,850.0,4795.0,30425.0,10000.0,1790.0
2017-09-28,1205.0,1765.0,7000.0,630.0,7700.0,19825.0,7300.0,2940.0,3060.0,6575.0,1765.0,,2750.0,1195.0,163.0,3700.0,65575.0,3900.0,8725.0,2520.0,8400.0,3880.0,19050.0,19450.0,1255.0,5525.0,1670.0,450.81640625,620.9524536132812,2030.0,1330.0,1460.0,2000.0,2290.0,610.0,9950.0,1050.0,1290.0,2270.0,4710.0,898.0,4750.0,31400.0,9840.0,1790.0
2017-09-29,1215.0,1825.0,7100.0,640.0,7900.0,20300.0,7400.0,3055.0,3150.0,6725.0,1770.0,,2740.0,1195.0,166.0,3740.0,65800.0,3860.0,8725.0,2590.0,8425.0,4190.0,18900.0,20250.0,1270.0,5600.0,1665.0,,594.2857666015625,2030.0,1320.0,1575.0,2090.0,2310.0,610.0,10125.0,1065.0,1315.0,2440.0,4680.0,894.0,4765.0,32000.0,9795.0,1790.0
2017-10-02,1225.0,1775.0,7150.0,640.0,7925.0,20325.0,7475.0,3050.0,3030.0,6700.0,1790.0,,2750.0,1185.0,172.0,3700.0,64775.0,3950.0,8875.0,2600.0,8550.0,4390.0,19250.0,19600.0,1255.0,5675.0,1675.0,450.81640625,609.5238647460938,2100.0,1410.0,1560.0,2010.0,2430.0,615.0,10200.0,1100.0,1295.0,2590.0,4680.0,894.0,4770.0,32100.0,10030.0,1805.0
2017-10-03,1250.0,1780.0,7200.0,645.0,8000.0,20350.0,7650.0,3065.0,2930.0,6700.0,1800.0,,2860.0,1190.0,176.0,3640.0,65700.0,3940.0,8700.0,2750.0,8600.0,4390.0,18950.0,19575.0,1255.0,5725.0,1675.0,,598.0952758789062,2160.0,1440.0,1530.0,2120.0,2570.0,615.0,10050.0,1130.0,1300.0,2630.0,4690.0,894.0,4800.0,33000.0,10165.0,1835.0
2017-10-04,1250.0,1825.0,7175.0,650.0,8000.0,20325.0,7625.0,3055.0,2940.0,6650.0,1800.0,,2860.0,1200.0,174.0,3680.0,66525.0,3920.0,8775.0,2910.0,8600.0,4390.0,19300.0,19875.0,1270.0,5825.0,1725.0,439.30621337890625,605.71435546875,2130.0,1470.0,1525.0,2130.0,2670.0,620.0,10300.0,1155.0,1310.0,2600.0,4690.0,872.0,4760.0,33550.0,10180.0,1855.0
2017-10-05,1260.0,1830.0,7000.0,645.0,7950.0,20275.0,7500.0,3065.0,2960.0,6600.0,1805.0,,2820.0,1185.0,175.0,3660.0,65850.0,3880.0,8675.0,2790.0,8425.0,4300.0,19025.0,20075.0,1255.0,5750.0,1680.0,,605.71435546875,2000.0,1480.0,1470.0,2165.0,2700.0,620.0,10375.0,1135.0,1285.0,2530.0,4660.0,874.0,4710.0,32175.0,10020.0,1795.0
2017-10-06,1290.0,1875.0,6900.0,650.0,7975.0,20450.0,7425.0,3075.0,3010.0,6600.0,1805.0,,2840.0,1165.0,172.0,3680.0,66425.0,3860.0,8650.0,2820.0,8400.0,4310.0,19100.0,20250.0,1250.0,5825.0,1685.0,450.81640625,609.5238647460938,1960.0,1490.0,1410.0,2220.0,2690.0,620.0,10700.0,1135.0,1290.0,2570.0,4660.0,888.0,4710.0,32525.0,9995.0,1785.0
2017-10-09,1295.0,1890.0,7050.0,650.0,7975.0,20350.0,7375.0,3075.0,2990.0,6600.0,1805.0,,2880.0,1170.0,170.0,3640.0,67825.0,3910.0,8700.0,2800.0,8400.0,4220.0,19275.0,20350.0,1330.0,5850.0,1710.0,441.2245788574219,598.0952758789062,1990.0,1470.0,1445.0,2200.0,2600.0,610.0,10575.0,1120.0,1300.0,2540.0,4620.0,872.0,4740.0,33125.0,9960.0,1800.0
2017-10-10,1305.0,1900.0,7050.0,660.0,7975.0,20375.0,7300.0,3055.0,2960.0,6700.0,1795.0,,2960.0,1190.0,166.0,3630.0,66250.0,3900.0,8700.0,2920.0,8425.0,4130.0,19225.0,20375.0,1355.0,5925.0,1725.0,450.81640625,605.71435546875,2020.0,1450.0,1405.0,2170.0,2560.0,620.0,10650.0,1075.0,1315.0,2460.0,4530.0,860.0,4700.0,34250.0,9865.0,1785.0
2017-10-11,1300.0,1880.0,7250.0,640.0,8025.0,20375.0,7300.0,3055.0,3010.0,6725.0,1770.0,,2980.0,1170.0,168.0,3460.0,66000.0,3820.0,8725.0,2970.0,8375.0,4350.0,19275.0,20775.0,1310.0,6075.0,1730.0,450.81640625,609.5238647460938,2050.0,1450.0,1415.0,2255.0,2530.0,610.0,10450.0,1035.0,1300.0,2740.0,4400.0,854.0,4665.0,34250.0,9775.0,1755.0
2017-10-12,1300.0,1900.0,7275.0,650.0,8200.0,20800.0,7500.0,3075.0,3140.0,6825.0,1775.0,,3090.0,1170.0,165.0,3530.0,65600.0,3790.0,8700.0,2990.0,8400.0,4430.0,19275.0,21150.0,1370.0,6075.0,1700.0,445.0613098144531,605.71435546875,2000.0,1485.0,1590.0,2240.0,2560.0,595.0,10750.0,1025.0,1310.0,3000.0,4440.0,886.0,4665.0,34700.0,9800.0,1735.0
2017-10-13,1295.0,1900.0,7225.0,645.0,8475.0,20675.0,7625.0,3070.0,3050.0,6775.0,1750.0,,3120.0,1160.0,164.0,3530.0,64200.0,3760.0,8825.0,3000.0,8325.0,4440.0,19275.0,20800.0,1350.0,6075.0,1700.0,450.81640625,601.9048461914062,1990.0,1475.0,1640.0,2215.0,2720.0,600.0,10850.0,1010.0,1270.0,3070.0,4430.0,856.0,4715.0,34250.0,9850.0,1760.0
2017-10-16,1285.0,1870.0,7050.0,655.0,8375.0,20725.0,7525.0,3070.0,3070.0,6925.0,1765.0,,3210.0,1165.0,168.0,3540.0,64475.0,3850.0,8700.0,2970.0,8325.0,4540.0,19475.0,21400.0,1360.0,6100.0,1700.0,,598.0952758789062,1980.0,1475.0,1625.0,2130.0,2760.0,635.0,10900.0,1035.0,1290.0,3130.0,4450.0,856.0,4795.0,34450.0,9840.0,1800.0
2017-10-17,1260.0,1900.0,7050.0,650.0,8250.0,20500.0,7550.0,3080.0,3080.0,7025.0,1785.0,,3190.0,1170.0,174.0,3530.0,64475.0,3910.0,8850.0,2880.0,8250.0,4550.0,19325.0,21700.0,1315.0,6300.0,1700.0,,598.0952758789062,1970.0,1460.0,1610.0,2150.0,2720.0,625.0,10850.0,1025.0,1280.0,3090.0,4400.0,856.0,4850.0,34025.0,10000.0,1800.0
2017-10-18,1315.0,1880.0,7175.0,655.0,8050.0,20200.0,7650.0,3080.0,3060.0,7075.0,1780.0,,3130.0,1175.0,172.0,3400.0,64200.0,3930.0,8875.0,2820.0,8325.0,4710.0,19300.0,21550.0,1310.0,6100.0,1700.0,450.81640625,594.2857666015625,1955.0,1535.0,1660.0,2185.0,2730.0,630.0,10825.0,1010.0,1270.0,3220.0,4300.0,858.0,4870.0,34900.0,9995.0,1775.0
2017-10-19,1315.0,1865.0,7350.0,660.0,7925.0,20325.0,7675.0,3100.0,3120.0,6975.0,1790.0,,3080.0,1175.0,166.0,3370.0,63125.0,3820.0,8925.0,2870.0,8150.0,4670.0,19275.0,22375.0,1340.0,6100.0,1700.0,450.81640625,586.666748046875,1945.0,1470.0,1660.0,2200.0,2770.0,615.0,10500.0,1025.0,1285.0,3150.0,4210.0,870.0,5115.0,34350.0,9935.0,1810.0
2017-10-20,1270.0,1855.0,7500.0,660.0,8000.0,20350.0,7650.0,3125.0,3060.0,7100.0,1780.0,,3060.0,1215.0,157.0,3400.0,62500.0,3870.0,8725.0,2990.0,8225.0,4640.0,19250.0,22350.0,1400.0,6050.0,1700.0,450.81640625,579.0476684570312,1865.0,1545.0,1680.0,2120.0,2800.0,620.0,10425.0,1060.0,1280.0,3150.0,4270.0,870.0,5180.0,33000.0,9910.0,1900.0
2017-10-23,1280.0,1850.0,7450.0,645.0,8050.0,21000.0,7550.0,3125.0,3060.0,6950.0,1770.0,,3050.0,1205.0,156.0,3400.0,62775.0,3930.0,8850.0,2990.0,8350.0,4650.0,19600.0,22700.0,1355.0,5950.0,1685.0,450.81640625,571.4286499023438,1870.0,1510.0,1745.0,2140.0,2850.0,635.0,10550.0,1045.0,1280.0,3120.0,4250.0,880.0,5260.0,32150.0,9830.0,1990.0
2017-10-24,1315.0,1890.0,7675.0,645.0,8175.0,20600.0,7550.0,3095.0,3050.0,6825.0,1770.0,,3030.0,1215.0,157.0,3230.0,62025.0,3920.0,8725.0,3030.0,8400.0,4800.0,19400.0,23000.0,1350.0,6050.0,1660.0,448.8980407714844,571.4286499023438,1855.0,1510.0,1735.0,2160.0,2830.0,630.0,10725.0,1030.0,1285.0,3170.0,4230.0,862.0,5295.0,32050.0,9830.0,1990.0
2017-10-25,1350.0,1900.0,7900.0,645.0,8150.0,21050.0,7600.0,3120.0,3000.0,7000.0,1760.0,,3200.0,1215.0,155.0,3400.0,63000.0,4020.0,8875.0,2970.0,8475.0,4830.0,21850.0,22700.0,1410.0,6350.0,1660.0,450.81640625,598.0952758789062,1860.0,1530.0,1735.0,2145.0,2870.0,660.0,10875.0,1015.0,1300.0,3250.0,4090.0,870.0,5325.0,34950.0,9900.0,2050.0
2017-10-26,1365.0,1825.0,7925.0,655.0,8000.0,20775.0,7600.0,3125.0,2970.0,7025.0,1750.0,,3400.0,1220.0,151.0,3330.0,64675.0,3990.0,8900.0,2890.0,8475.0,4820.0,20825.0,21500.0,1440.0,6425.0,1600.0,,594.2857666015625,1885.0,1585.0,1675.0,2205.0,2940.0,640.0,11025.0,1025.0,1305.0,3130.0,4160.0,830.0,5315.0,33300.0,9905.0,2050.0
2017-10-27,1410.0,1840.0,7600.0,645.0,7900.0,20300.0,7700.0,3120.0,2830.0,6950.0,1725.0,,3240.0,1195.0,152.0,3380.0,66900.0,3990.0,8900.0,2800.0,8250.0,4990.0,21300.0,21275.0,1415.0,6500.0,1620.0,,598.0952758789062,1885.0,1575.0,1635.0,2185.0,2920.0,635.0,10775.0,1005.0,1360.0,3120.0,4150.0,852.0,5345.0,32675.0,9830.0,2010.0
2017-10-30,1400.0,1835.0,7250.0,645.0,8000.0,20425.0,7600.0,3110.0,2760.0,7075.0,1725.0,,3350.0,1200.0,155.0,3310.0,67675.0,3900.0,8825.0,2920.0,8150.0,5150.0,21400.0,22175.0,1395.0,6450.0,1620.0,,601.9048461914062,1860.0,1580.0,1865.0,2285.0,2860.0,620.0,10775.0,1010.0,1340.0,3040.0,4080.0,836.0,5310.0,34100.0,9830.0,1995.0
2017-10-31,1255.0,1825.0,7450.0,645.0,8000.0,20900.0,7600.0,3120.0,2760.0,7050.0,1720.0,,3300.0,1210.0,158.0,3380.0,70000.0,3980.0,8800.0,2940.0,8200.0,5275.0,22450.0,22200.0,1375.0,6500.0,1600.0,450.81640625,601.9048461914062,1860.0,1560.0,1840.0,2295.0,2850.0,630.0,10900.0,1035.0,1360.0,2900.0,4030.0,820.0,5680.0,34675.0,9920.0,1970.0
2017-11-01,1300.0,1910.0,7275.0,710.0,8075.0,21325.0,7925.0,3140.0,2820.0,7100.0,1725.0,,3330.0,1215.0,160.0,3500.0,71750.0,4000.0,8850.0,3020.0,8200.0,5475.0,22175.0,22800.0,1340.0,6425.0,1600.0,450.81640625,601.9048461914062,1905.0,1540.0,1845.0,2335.0,2880.0,640.0,10500.0,1020.0,1350.0,3050.0,3950.0,820.0,5460.0,36250.0,9920.0,1950.0
2017-11-02,1265.0,1900.0,7575.0,670.0,8150.0,21475.0,7825.0,3190.0,2860.0,7275.0,1740.0,,3350.0,1210.0,158.0,3560.0,71925.0,3900.0,8625.0,3050.0,8100.0,5400.0,22500.0,22500.0,1325.0,6425.0,1590.0,450.81640625,598.0952758789062,1950.0,1540.0,1830.0,2315.0,2830.0,625.0,10425.0,1005.0,1350.0,2980.0,4030.0,840.0,5500.0,35500.0,9815.0,1940.0
2017-11-03,1205.0,1895.0,7575.0,670.0,8100.0,21025.0,7750.0,3200.0,2880.0,7250.0,1770.0,,3270.0,1220.0,157.0,3560.0,73600.0,3990.0,8850.0,3080.0,8225.0,5425.0,23300.0,22500.0,1335.0,6525.0,1610.0,,590.4762573242188,1960.0,1505.0,1780.0,2310.0,2880.0,635.0,10375.0,1015.0,1365.0,3180.0,4090.0,858.0,5525.0,35300.0,9975.0,1960.0
2017-11-06,1190.0,1900.0,7650.0,670.0,8075.0,21000.0,7700.0,3250.0,2920.0,7225.0,1765.0,,3260.0,1225.0,164.0,3550.0,73950.0,3940.0,8750.0,3170.0,8200.0,5450.0,23700.0,21475.0,1345.0,6575.0,1610.0,450.81640625,575.2381591796875,1950.0,1490.0,1830.0,2280.0,2910.0,645.0,10300.0,1030.0,1360.0,3550.0,4190.0,832.0,5565.0,35300.0,9835.0,2020.0
2017-11-07,1215.0,1900.0,7600.0,695.0,8200.0,21050.0,7950.0,3240.0,2900.0,7125.0,1760.0,,3330.0,1225.0,164.0,3570.0,76800.0,3940.0,8575.0,3290.0,8125.0,5475.0,23300.0,21525.0,1330.0,6675.0,1620.0,448.8980407714844,579.0476684570312,1905.0,1480.0,1845.0,2410.0,2870.0,645.0,10325.0,1020.0,1345.0,3640.0,4190.0,826.0,5580.0,35775.0,9870.0,2000.0
2017-11-08,1265.0,1820.0,7500.0,705.0,8300.0,20800.0,7875.0,3290.0,2890.0,7175.0,1770.0,,3250.0,1220.0,162.0,3520.0,76525.0,4020.0,8500.0,3210.0,8075.0,5800.0,22900.0,21175.0,1300.0,6700.0,1600.0,448.8980407714844,598.0952758789062,1900.0,1535.0,1815.0,2350.0,2870.0,640.0,10500.0,1010.0,1340.0,3760.0,4100.0,780.0,5660.0,34250.0,9890.0,2040.0
2017-11-09,1290.0,1830.0,7325.0,710.0,8275.0,20800.0,7975.0,3290.0,2870.0,7075.0,1730.0,,3220.0,1210.0,159.0,3520.0,77250.0,3950.0,8500.0,3180.0,7950.0,5700.0,21850.0,21150.0,1275.0,6725.0,1600.0,450.81640625,594.2857666015625,1875.0,1655.0,1835.0,2360.0,2820.0,625.0,10100.0,1015.0,1355.0,3730.0,4160.0,810.0,5690.0,34100.0,9860.0,2010.0
2017-11-10,1255.0,1815.0,7300.0,705.0,8350.0,20650.0,7975.0,3280.0,2910.0,7050.0,1690.0,,3160.0,1210.0,157.0,3500.0,76000.0,4030.0,8525.0,3120.0,8025.0,5700.0,20875.0,21500.0,1285.0,6500.0,1600.0,450.81640625,586.666748046875,1870.0,1650.0,1805.0,2375.0,2830.0,620.0,10000.0,985.0,1340.0,3760.0,4120.0,804.0,5760.0,32725.0,9835.0,2010.0
2017-11-13,1255.0,1820.0,7250.0,685.0,8350.0,20475.0,7850.0,3260.0,2910.0,7050.0,1655.0,,3170.0,1210.0,157.0,3500.0,78950.0,4100.0,8550.0,3130.0,7950.0,5725.0,20325.0,20975.0,1320.0,6425.0,1600.0,454.65313720703125,598.0952758789062,1860.0,1650.0,1770.0,2400.0,2790.0,615.0,10000.0,985.0,1275.0,3710.0,4100.0,800.0,5770.0,32875.0,9845.0,2020.0
2017-11-14,1245.0,1815.0,7175.0,680.0,8300.0,20475.0,7875.0,3170.0,2950.0,6950.0,1670.0,,3070.0,1195.0,153.0,3360.0,75950.0,4050.0,8550.0,3150.0,7950.0,5675.0,20175.0,20575.0,1305.0,6400.0,1600.0,454.65313720703125,609.5238647460938,1910.0,1445.0,1825.0,2360.0,2750.0,635.0,9900.0,915.0,1250.0,3770.0,4080.0,798.0,5690.0,33525.0,9795.0,2000.0
2017-11-15,1245.0,1735.0,6925.0,660.0,8175.0,21025.0,7675.0,3140.0,2970.0,6975.0,1640.0,,2990.0,1160.0,150.0,3330.0,76950.0,4030.0,8575.0,3040.0,7875.0,5600.0,19500.0,20000.0,1310.0,6425.0,1595.0,470.0000915527344,609.5238647460938,1870.0,1440.0,1775.0,2245.0,2750.0,625.0,9850.0,930.0,1220.0,3760.0,4130.0,790.0,5700.0,32700.0,9795.0,1980.0
2017-11-16,1220.0,1755.0,7025.0,660.0,8250.0,21025.0,7875.0,3210.0,2940.0,7100.0,1635.0,,3000.0,1170.0,155.0,3250.0,81000.0,4250.0,8750.0,3010.0,7750.0,5625.0,19500.0,20450.0,1300.0,6450.0,1600.0,,651.4286499023438,1865.0,1460.0,1780.0,2225.0,2750.0,625.0,9950.0,940.0,1265.0,3740.0,4200.0,798.0,5650.0,33200.0,9850.0,1970.0
2017-11-17,1210.0,1770.0,6925.0,660.0,8200.0,21175.0,8175.0,3290.0,2980.0,7325.0,1670.0,,3050.0,1195.0,152.0,3210.0,77975.0,4100.0,8950.0,2970.0,7800.0,5675.0,19900.0,20400.0,1305.0,6600.0,1620.0,450.81640625,632.3810424804688,1860.0,1475.0,1775.0,2240.0,2810.0,615.0,9900.0,905.0,1275.0,3660.0,4200.0,794.0,5660.0,33075.0,9930.0,1975.0
2017-11-20,1200.0,1755.0,6675.0,665.0,8200.0,21025.0,7975.0,3340.0,2980.0,7425.0,1640.0,,3080.0,1190.0,148.0,3190.0,80375.0,4140.0,8925.0,2900.0,7800.0,5675.0,20050.0,20225.0,1305.0,6450.0,1630.0,445.0613098144531,689.5238647460938,1850.0,1505.0,1755.0,2235.0,2760.0,615.0,9975.0,870.0,1245.0,3690.0,4150.0,790.0,5795.0,32200.0,9885.0,1960.0
2017-11-21,1165.0,1715.0,6725.0,665.0,8125.0,21125.0,7925.0,3280.0,2990.0,7400.0,1625.0,,3020.0,1165.0,148.0,3090.0,78850.0,4180.0,8900.0,2920.0,7725.0,5675.0,20050.0,19700.0,1300.0,6525.0,1650.0,445.0613098144531,693.3333740234375,1835.0,1465.0,1755.0,2155.0,2750.0,620.0,9975.0,875.0,1230.0,3640.0,4200.0,776.0,5650.0,31575.0,9880.0,1970.0
2017-11-22,1165.0,1745.0,6625.0,660.0,8450.0,21175.0,8250.0,3400.0,3070.0,7375.0,1695.0,,3100.0,1200.0,149.0,3000.0,77975.0,4110.0,8825.0,2950.0,7725.0,5675.0,19575.0,20000.0,1315.0,6725.0,1640.0,441.2245788574219,704.761962890625,1855.0,1445.0,1800.0,2210.0,2730.0,625.0,9900.0,915.0,1230.0,3640.0,4200.0,788.0,5750.0,32500.0,9890.0,1950.0
2017-11-23,1125.0,1725.0,6800.0,660.0,8475.0,21000.0,8225.0,3360.0,3060.0,7450.0,1695.0,,3130.0,1200.0,146.0,3070.0,78000.0,4110.0,8725.0,2900.0,7800.0,5675.0,19600.0,19825.0,1345.0,6700.0,1635.0,454.65313720703125,704.761962890625,1840.0,1485.0,1800.0,2180.0,2730.0,630.0,10050.0,920.0,1235.0,3610.0,4250.0,780.0,5700.0,32375.0,9870.0,1925.0
2017-11-24,1125.0,1710.0,6700.0,660.0,8550.0,21000.0,8225.0,3350.0,3070.0,7450.0,1685.0,,3030.0,1200.0,148.0,3010.0,79500.0,4150.0,8550.0,2940.0,7700.0,5675.0,19300.0,19650.0,1350.0,6425.0,1655.0,441.2245788574219,704.761962890625,1825.0,1470.0,1785.0,2160.0,2730.0,635.0,10150.0,930.0,1230.0,3550.0,4320.0,790.0,5700.0,31800.0,9960.0,1900.0
2017-11-27,1125.0,1695.0,6600.0,655.0,8525.0,21300.0,8150.0,3300.0,3100.0,7425.0,1680.0,,3020.0,1210.0,147.0,2900.0,79500.0,4220.0,8675.0,2900.0,7825.0,4870.0,18500.0,19800.0,1335.0,6475.0,1675.0,454.65313720703125,704.761962890625,1870.0,1435.0,1770.0,2180.0,2660.0,640.0,10025.0,890.0,1255.0,2990.0,4300.0,780.0,5600.0,31800.0,10080.0,1880.0
2017-11-28,1120.0,1715.0,6400.0,650.0,8375.0,21300.0,8400.0,3380.0,3180.0,7425.0,1670.0,,2920.0,1205.0,142.0,2980.0,79850.0,4380.0,8675.0,2780.0,7700.0,4890.0,19200.0,19800.0,1290.0,6475.0,1640.0,454.65313720703125,735.2381591796875,1860.0,1330.0,1705.0,2170.0,2630.0,625.0,10000.0,885.0,1240.0,3070.0,4240.0,790.0,5500.0,32400.0,10200.0,1810.0
2017-11-29,1150.0,1775.0,6425.0,665.0,8350.0,21175.0,8400.0,3300.0,3160.0,7400.0,1630.0,,2950.0,1200.0,146.0,3130.0,80100.0,4310.0,8775.0,2780.0,7600.0,5175.0,18625.0,20700.0,1300.0,6500.0,1635.0,441.2245788574219,720.0000610351562,1875.0,1370.0,1715.0,2250.0,2580.0,630.0,9900.0,890.0,1170.0,3220.0,4200.0,836.0,5700.0,33900.0,10045.0,1805.0
2017-11-30,1190.0,1700.0,6350.0,665.0,7975.0,20350.0,8100.0,3210.0,3200.0,7400.0,1650.0,,2920.0,1225.0,146.0,3080.0,76525.0,4100.0,8450.0,2760.0,7325.0,5225.0,18425.0,21150.0,1325.0,6375.0,1600.0,,746.666748046875,1835.0,1300.0,1700.0,2250.0,2570.0,620.0,9400.0,860.0,1140.0,3170.0,4150.0,798.0,5475.0,33500.0,9860.0,1805.0
2017-12-01,1190.0,1700.0,6350.0,665.0,7975.0,20350.0,8100.0,3210.0,3200.0,7400.0,1650.0,,2920.0,1225.0,146.0,3080.0,76525.0,4100.0,8450.0,2760.0,7325.0,5225.0,18425.0,21150.0,1325.0,6375.0,1600.0,,746.666748046875,1835.0,1300.0,1700.0,2250.0,2570.0,620.0,9400.0,860.0,1140.0,3170.0,4150.0,798.0,5475.0,33500.0,9860.0,1805.0
2017-12-04,1160.0,1775.0,6425.0,650.0,8100.0,20800.0,8225.0,3300.0,3290.0,7450.0,1630.0,,2820.0,1200.0,145.0,2960.0,79150.0,4320.0,8750.0,2790.0,7300.0,4990.0,18800.0,21125.0,1285.0,6425.0,1610.0,450.81640625,769.5238647460938,1810.0,1300.0,1650.0,2295.0,2580.0,635.0,9600.0,885.0,1140.0,2990.0,4200.0,798.0,5500.0,33000.0,9860.0,1730.0
2017-12-05,1125.0,1780.0,6150.0,630.0,8200.0,21000.0,8450.0,3350.0,3400.0,7475.0,1560.0,,2840.0,1180.0,145.0,3010.0,80300.0,4370.0,8650.0,2690.0,7300.0,4850.0,18850.0,21100.0,1240.0,6425.0,1610.0,441.2245788574219,780.9524536132812,1745.0,1290.0,1635.0,2240.0,2490.0,630.0,9350.0,885.0,1140.0,2780.0,4200.0,794.0,5450.0,32725.0,9930.0,1665.0
2017-12-06,1115.0,1755.0,6100.0,610.0,8350.0,21300.0,8525.0,3460.0,3380.0,7475.0,1590.0,,2890.0,1165.0,144.0,2980.0,80325.0,4370.0,8850.0,2680.0,7325.0,4850.0,18950.0,21300.0,1215.0,6275.0,1645.0,,777.1429443359375,1740.0,1345.0,1580.0,2220.0,2400.0,640.0,9375.0,875.0,1145.0,2830.0,4200.0,780.0,5450.0,32675.0,9930.0,1600.0
2017-12-07,1125.0,1710.0,6175.0,605.0,8300.0,20975.0,8525.0,3380.0,3550.0,7350.0,1610.0,,3020.0,1160.0,145.0,2950.0,79950.0,4320.0,8675.0,2700.0,7325.0,4890.0,18950.0,21200.0,1235.0,6275.0,1655.0,441.2245788574219,761.9048461914062,1740.0,1325.0,1620.0,2190.0,2450.0,635.0,9250.0,850.0,1180.0,2940.0,4200.0,754.0,5550.0,33000.0,10060.0,1645.0
2017-12-08,1205.0,1725.0,6225.0,625.0,8250.0,21125.0,8850.0,3370.0,3540.0,7475.0,1630.0,,3000.0,1190.0,149.0,2940.0,80575.0,4340.0,8775.0,2690.0,7375.0,4930.0,19400.0,21100.0,1225.0,6425.0,1675.0,441.2245788574219,719.5767211914062,1730.0,1340.0,1675.0,2210.0,2440.0,640.0,9150.0,865.0,1235.0,2950.0,4140.0,782.0,5675.0,32900.0,10180.0,1610.0
2017-12-11,1240.0,1710.0,6075.0,605.0,8400.0,21075.0,8900.0,3440.0,3450.0,7475.0,1585.0,,2950.0,1175.0,148.0,2900.0,79850.0,4400.0,8700.0,2610.0,7375.0,4910.0,19150.0,20775.0,1215.0,6400.0,1640.0,431.6327209472656,723.8095092773438,1740.0,1280.0,1650.0,2185.0,2390.0,640.0,9375.0,840.0,1220.0,2850.0,4140.0,796.0,5675.0,32450.0,10200.0,1570.0
2017-12-12,1220.0,1810.0,6100.0,605.0,8200.0,21250.0,8800.0,3450.0,3360.0,7450.0,1600.0,,3130.0,1195.0,148.0,3070.0,78400.0,4370.0,8800.0,2680.0,7350.0,4910.0,19200.0,20775.0,1215.0,6375.0,1655.0,450.81640625,715.3439331054688,1755.0,1230.0,1690.0,2200.0,2410.0,645.0,9600.0,840.0,1235.0,2780.0,4170.0,798.0,5750.0,32000.0,10220.0,1505.0
2017-12-13,1170.0,1815.0,6275.0,620.0,8100.0,20925.0,9100.0,3450.0,3360.0,7475.0,1610.0,,3380.0,1195.0,150.0,3090.0,78300.0,4350.0,8775.0,2850.0,7475.0,5025.0,19625.0,20700.0,1260.0,6375.0,1660.0,439.30621337890625,749.2063598632812,1735.0,1280.0,1715.0,2240.0,2490.0,655.0,9725.0,830.0,1230.0,2890.0,4200.0,778.0,5700.0,33100.0,10200.0,1505.0
